Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?,hub_delta_v_less_than_1mph,hub_zip_code,hub_location,hub_crash_type,hub_is_police_reported,hub_is_any_injury_reported,data_period,reportable_v2,reportable_v3,filter_has_injury,filter_is_vru,filter_has_airbag,filter_has_tow,filter_is_5day_trigger,filter_is_single_vehicle,filter_waymo_struck_another,filter_deltav_over_1mph,filter_waymo_was_moving,filter_waymo_was_stationary
30270-9404,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S11R1, ,,Jaguar,I-Pace, ,2024.0, ,610e2d16de1af29,37705.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,18:32, ,6bb53c674700234,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,35.0, ,Dark - Lighted,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , ,Y, , , , , ,Stopped,No,No,Yes,0.0, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,Yes,California Highway Patrol, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On November [XXX], 2024 at 6:32 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Los Angeles, California was in a collision involving a SUV on [XXX] near [XXX].
The Waymo AV was stopped on [XXX] in a queue of traffic when an SUV approached from behind. The front bumper of the SUV then made contact with the rear bumper of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,90049,LOS_ANGELES,V2V F2R,True,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-9405,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S15R1, ,,Jaguar,I-Pace, ,2024.0, ,e306d3b3437f8a0,37704.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,20:08, ,af07bd240dfd82d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,West Hollywood, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Parking Lot,Dry,No Unusual Conditions,15.0, ,Dark - Lighted,Y, , , , , , , ,,First Responder Vehicle,No Injuries Reported,Yes,Proceeding Straight,No,No, ,Y, , , , , , , , , ,Stopped,No,No,Yes,0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 8:08 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in West Hollywood, California was in a collision involving a [XXX] SUV on [XXX] at [XXX]. 
The Waymo AV was stopped facing north in a parking lot near the intersection of [XXX] at [XXX] for a passenger pickup when a passenger car entered the parking lot from the north, followed closely by the SUV. The passenger car passed the stationary Waymo AV on the left and pulled into a parking space behind and to the right of the Waymo AV. The SUV activated its lights, passed the stationary Waymo AV on the left, and then initiated a left turn behind the Waymo AV before coming to a stop near the passenger car. The SUV then pulled slightly forward and the passenger side of the SUV made contact with the driver side of the stationary Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The SUV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01.  Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,90069,LOS_ANGELES,V2V Head-on,False,False,prior_june16,False,False,False,False,False,False,False,False,False,False,False,True
30270-9406,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S10R1, ,,Jaguar,I-Pace, ,2024.0, ,a57764cde730315,4357.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, ,Y, , , , , , ,,NOV-2024, ,NOV-2024,21:17, ,dbc8e046f3d8ada,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Inglewood, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Dark - Lighted,Y, , , , , , , ,,Animal,No Injuries Reported,Yes,"Other, see Narrative",,, , , , , , , , , , , ,Proceeding Straight,No,No,No Passengers in Vehicle,14.0, , , , , , , , , , ,Y, , , ,Y,Y,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 9:17 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Inglewood, California was in a collision involving a domestic animal on [XXX] at [XXX].
The Waymo AV was traveling east on [XXX] when a rabbit entered the roadway from between parked cars on the north side of [XXX].  The front of the Waymo AV came in contact with the animal, which did not survive.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,90301,LOS_ANGELES,All Others,False,False,prior_june16,True,True,False,False,False,False,False,True,False,False,True,False
30270-9407,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S12R1, ,,Jaguar,I-Pace, ,2024.0, ,ba6a6b25e5d4b8d,15579.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,17:19, ,f53c6133138c165,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,Bus,No Injuries Reported,Yes,Making Left Turn,Yes,Yes, ,Y, , , , , , , , , ,Stopped,Yes,Yes,Yes,0.0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 5:19 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a bus on [XXX] at [XXX].
The Waymo AV was stopped in a queue of westbound traffic on [XXX] near the intersection with [XXX] in the middle lane of three lanes, the rightmost lane being a bus only lane. At the same time, a bus was making a wide left turn from northbound [XXX] onto westbound [XXX] to enter the right-side bus only lane. As it did so, the driver side of the bus made contact with the rear passenger side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01.  Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,94111,SAN_FRANCISCO,V2V Lateral,False,False,prior_june16,True,True,False,False,True,True,True,False,False,False,False,True
30270-9408,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S13M1, ,,Jaguar,I-Pace, ,2021.0, ,2af2943e39c8909,137329.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,13:54, ,76ce49ec3a7e78b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight, , ,Y, , , , , ,,Passenger Car,No Injuries Reported,Yes,Changing Lanes,No,No, , ,Y, , , , , , , , ,Stopped,No,No,Yes,0.0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,Yes,San Francisco Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On November [XXX], 2024 at 1:54 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX]. 
The Waymo AV was traveling west on [XXX] when it came to a stop, yielding to stopped traffic ahead.  While the Waymo AV remained stationary, a passenger car that was traveling behind the Waymo AV began to lane change right. As it did so, the front driver side of the passenger car made contact with the rear passenger side of the stationary Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode.  Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01.  Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,94115,SAN_FRANCISCO,V2V F2R,True,False,prior_june16,False,False,False,False,False,False,False,False,False,False,False,True
30270-9409,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S15M1, ,,Jaguar,I-Pace, ,2021.0, ,18759114accd4fb,115716.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),ADOT,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,01:27, ,5f48e9152ed0078,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Scottsdale, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Dark - Lighted,Y, , , , , , , ,,Passenger Car,No Injuries Reported,Yes,Traveling Wrong Way,No,No, , , , , , , ,Y, , , ,Stopped,No,No,"No, see Narrative",0.0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On Saturday, November [XXX], 2024 at 1:27 AM MST, a Waymo Autonomous Vehicle (""Waymo AV"") operating in Scottsdale, Arizona was in a collision involving a passenger car on [XXX] at [XXX].
The Waymo AV was traveling north on [XXX] when it encountered a queue of double-parked vehicles in the northbound lane. The Waymo AV began passing the double-parked vehicles on the left, but as it did so the queue of double-parked vehicles began to proceed. The Waymo AV began to merge back into the northbound lane, but a vehicle in the queue then double-parked again before the Waymo AV could fully merge back into the northbound lane. The Waymo AV then began reversing to make space for southbound traffic but came to a stop before completing its reversing maneuver to yield to traffic approaching the Waymo AV from the rear.  A passenger car traveling south on [XXX] then crossed the double yellow line to pass the Waymo AV in the northbound lane. As it did so, the rear passenger side of the passenger car made contact with the rear driver side of the Waymo AV. The passenger was not belted at the time, likely because the AV had just departed its pickup location. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The passenger car sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,85251,PHOENIX,V2V Head-on,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-9410,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S16M1, ,,Jaguar,I-Pace, ,2021.0, ,ad80e645239c6c6,167268.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),ADOT,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,04:25, ,f7a0ddbfdeb6188,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Chandler, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,45.0, ,Dark - Lighted, , ,Y, , , , , ,,"Other, see Narrative",No Injuries Reported,Yes,"Other, see Narrative",Not Applicable,Not Applicable, , , , , , , , , , ,Y,Proceeding Straight,No,No,No Passengers in Vehicle,43.0, , , , , , , , , , ,Y, , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 4:25 AM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Chandler, Arizona was in a collision involving a street sign on [XXX] at [XXX].
The Waymo AV was traveling northbound on [XXX] and approached a broken street sign that was laying stationary across the Waymo AV's lane of travel. The Waymo AV continued forward and the front bumper made contact with the street sign. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,85224,PHOENIX,Single Vehicle,False,False,prior_june16,False,False,False,False,False,False,False,False,False,False,True,False
30270-9411,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S11M1, ,,Jaguar,I-Pace, ,2021.0, ,cd201ac4bbd4c98,125018.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),ADOT,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,18:44, ,2086d3156e7d817,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Tempe, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,45.0, ,Dark - Lighted,Y, , , , , , , ,,Van,Minor,Yes,Proceeding Straight,No,No, , , , , ,Y, , , , , ,Stopped,No,No,Yes,0.0, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,Yes,Tempe Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"On November [XXX], 2024 at 6:44 PM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Tempe, Arizona was in a collision involving a van on [XXX] at [XXX].
The Waymo AV was traveling north on [XXX] and came to a stop in the rightmost of two dedicated left turn lanes as the traffic signal changed to red at the intersection with [XXX]. A van located behind the Waymo AV proceeded in the turn lane without stopping and the front bumper of the van made contact with the rear bumper of the Waymo AV.  A passenger in the Waymo AV reported that their back was hurting but that they were not in need of emergency services.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage. The passenger in the Waymo AV reported a minor injury. 
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01.  Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,85283,PHOENIX,V2V F2R,True,True,prior_june16,True,True,True,False,False,False,True,False,False,True,False,True
30270-9412,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S16R1, ,,Jaguar,I-Pace, ,2024.0, ,1bf41702bb7c122,10380.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,14:59, ,42bd8857d12bc86,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight, , ,Y, , , , , ,,Passenger Car,No Injuries Reported,Yes,Proceeding Straight,No,No, , , , , ,Y, , , , , ,Proceeding Straight,No,No,Yes,3.0, , , , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 2:59 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX]. 
The Waymo AV was stopped in a traffic queue at a red traffic light facing northwest on [XXX] at the intersection with [XXX].  After the light turned green, the Waymo AV began  to proceed with traffic.  A passenger car that had been stopped behind the Waymo AV then began accelerating and the front of the passenger car made contact with the rear of the Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The passenger car sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94103,SAN_FRANCISCO,V2V F2R,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,True,False
30270-9413,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S17M1, ,,Jaguar,I-Pace, ,2021.0, ,e99629229709aa3,120360.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,17:42, ,3331a0e83bf5d6b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,25.0, ,Dark - Lighted,Y, , , , , , , ,,SUV,No Injuries Reported,Yes,Passing,No,No,Y, , , , , , , , , , ,Stopped,No,No,No Passengers in Vehicle,0.0, , , , , , , ,Y, , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 5:42 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a SUV on [XXX] at [XXX].
The Waymo AV was traveling northwest on [XXX] and came to a stop for a red light at the intersection with [XXX]. An SUV positioned behind the Waymo AV was stopped partially in the right turn lane. As the traffic light turned green the Waymo AV remained stopped because vehicles traveling on [XXX] were still occupying the intersection. The SUV began to proceed straight through the intersection by maneuvering around the passenger side of the stopped Waymo AV and the rear driver side of the SUV made contact with the rear passenger side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,94107,SAN_FRANCISCO,V2V Lateral,False,False,prior_june16,False,False,False,False,False,False,False,False,False,False,False,True
30270-9414,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S19R1, ,,Jaguar,I-Pace, ,2024.0, ,cd5a9c91134574e,16173.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),"CA DMV, CA PUC",Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,11:07, ,7b23fd753461e68,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Daylight,Y, , , , , , , ,,Pickup Truck,No Injuries Reported,Yes,Parking Maneuver,No,No, , , , , ,Y, , ,Y, , ,Parked,No,No,No Passengers in Vehicle,0.0, ,Y, , ,Y, , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 11:07 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a pickup truck on [XXX] near [XXX].
The Waymo AV was parked at the curb in the northwest direction of [XXX]. A pickup truck began to parallel park behind the Waymo AV, and the front bumper of the pickup truck made contact with the rear bumper of the Waymo AV. After this initial contact, the pickup truck reversed, then maneuvered away from the curb towards the lane of travel, and the front passenger side of the pick up truck made contact with the rear driver side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,False,94107,SAN_FRANCISCO,V2V F2R,False,False,prior_june16,False,True,False,False,False,False,False,False,False,True,False,True
30270-9417,1,Waymo LLC,Monthly,11.0,2024.0,DEC-2024,SADHW2S15M1, ,,Jaguar,I-Pace, ,2021.0, ,da56693df88b7ca,121374.0, ,,5th Generation ADS, , ,5th Generation, , ,Version 9, , ,, ,Y,,, ,Y,Yes (specify below),ADOT                                                                                                                ,Yes,ADS,Waymo LLC, , ,Y, , , , , ,,NOV-2024, ,NOV-2024,00:03, ,0785e3e49e6df60,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Scottsdale, ,AZ ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,No Unusual Conditions,25.0, ,Dark - Lighted,Y, , , , , , , ,,Van,No Injuries Reported,Yes,Proceeding Straight,No,No,Y, , , , , , , , , , ,Stopped,No,No,"No, see Narrative",0.0, ,Y, , , , , , , , , , , , ,Y, ,Y,Y, , ,No,, ,Yes,, ,, ,, ,Yes, ,"On November [XXX], 2024 at 12:03 AM MT a Waymo Autonomous Vehicle (Waymo AV) operating in Scottsdale, Arizona was in a collision involving a van on [XXX] near [XXX].
The Waymo AV was stopped facing west on [XXX]  for a passenger pick-up. The Waymo AV remained stopped as an oncoming van in the narrow roadway with parked vehicles on both sides of the street approached it. As the oncoming van passed the stopped Waymo AV, the drivers side rear of the van made contact with the drivers side rear of the Waymo AV. At the time of the impact, the Waymo AVs Level 4 ADS was engaged in autonomous mode, and the passenger in the Waymo AV was in the process of putting on their seatbelt after boarding the Waymo AV. The Waymo AV sustained damage. 
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available.", ,True,85257,PHOENIX,V2V Head-on,False,False,prior_june16,False,False,False,False,False,False,False,False,False,False,False,True
